State_Name,County_Name,Census_2010,Estimates_Base,Estimate_2010,Estimate_2011,Estimate_2012,Estimate_2013,Estimate_2014,Estimate_2015,Estimate_2016,Estimate_2017,Estimate_2018,Estimate_2019,Land_Area,Population_Density,Wikipedia_URL,Wikipedia_ID,County_Coordinates,Area_Water,Area_Total,Time_Zones,Time_Zones_Summer_DST,Founded,Seat,Website,Congressional_Districts,Largest_Cities,Named_For,County,Largest_Township,Area_Codes,FIPS_Codes,Largest_Community,GNIS_Feature_IDs,Incorporated,Largest_Village,County_Seat,Parish,Regions,Government_Mayor,Elevation,Mottos,Government_Type,ZIP_Codes,Independent_City,Nicknames,Largest_Borough,Highest_Elevation,Designated,Government_Body,Boroughs,Demonyms,Established,Government_Commissioner,Metro_Area,Area_Independent_City,Shire_Town,State_Routes,Area_Rank,Interstates,Settled,U_S_Routes,Largest_Municipality,Waterways,Government_Vice_Mayor,Indiana_House_Of_Representatives_Districts,Largest_CDP,Airports,Area_Percentage,Area_Metro,City,Government_State_Senate,Public_Transit,Government_District_Attorney,Area_County,Area_Rank_Region,GDP,Indiana_Senate_Districts,Incorporated_As_Town,GDP_2018,Government_Council,Incorporated_As_City,CSA,Government_Manager,Government_President,Incorporated_Municipalities,County_Seat_And_Largest_City,Government_County_Board,ZIP_Code_Prefixes,Metro,Metropolitan_Area,Incorporated_Cities,Government_Board_President,Pre_Incorporation_County,Government_County_Administrator,Primary_Airport,Parish_Seat,Government_Supervisors,Formed,Government_Assembly_Members,Zip_Code,South_Shore_Line_Stations,Government_Executive,City_And_County,Amtrak_Stations,Southern_Portion_Summer_DST,West_Wendover,Lowest_Elevation,Government_US_House,Kenton_Unofficially,Nara_Visa_Unofficially,Northern_Portion_Summer_DST,Southern_Portion,Lowest_Elevation_At_Lake_Michigan,Consolidated,Organized,GDP_Per_Capita,Northern_Portion,West_Wendover_Summer_DST,ZIP,Nara_Visa_Unofficially_Summer_DST,Secondary_Airport,Commuter_Rail,Kenton_Unofficially_Summer_DST,Major_Airport,Elevation_Mean,Government_Chief_Executive_Officer,Founded_By,Government_State_Reps,Existed,Government_Governing_Body,Major_Waterways,Area_Land_CDP,South_Of_Salmon_River_Summer_DST,Abolished,GNIS_ID,Area_Consolidated_City_County,Government_Comptroller,Area_City,Most_Of_County,Type,Western_Portion_Summer_DST,Incorporated_Independent_City,Rapid_Transit,Area_Unified_Borough,Re_Organized,Nan_Summer_DST,Western_Part_Of_County_Summer_DST,Geocode,Government_US_Rep,Government_Delegate,Government_State_Assemblyman,Southern_Fifth,Southern_Fifth_Summer_DST,Government_President_Board_Of_Aldermen,Government_City_Attorney,Most_Of_County_Summer_DST,Eastern_Part_Of_County,Eastern_Portion_Summer_DST,Government_County_Council,Created,Eastern_Portion,Area_Urban,Western_Portion,Government_Virginia_Senate,Interstate_And_US_Routes,Government_Board_Of_County_Commissioners,Government_Administrative_Officer,Area_State_Capital_City_And_Borough,Primary,Highways_Freeways,Home_Rule_City,Largest_Settlement,Northwestern,Government_Houses_Of_Delegates,Named,Government_Alaska_House,Government_United_States_Representatives,Founded_Date,Area_Water_CDP,Borough_Seat,Government_Commissioner_Of_Revenue,U_S_And_State_Routes,Area_City_And_County,Dimensions_Width,Reference_No,Area_Urban_CDP,Government_US_Senate,Historic_Colony,Area_Borough,Northwestern_Summer_DST,American,Mission,Colonized,Districts,North_Of_Salmon_River_Summer_DST,Borough_Created,Government_Council_Chair,South_Of_Salmon_River,Area_State_Capital_And_Consolidated_City_County,Area_Density,Highest_Elevation_SW_Galena_Twp,North_Of_Salmon_River,Government_Alaska_Senate,Chartered,State_Highways,Largest_Place,Dimensions_Length,English,Primary_Summer_DST,Western_Part_Of_County,ZIP_Code_Format,Government_Treasurer
Alabama,Etowah County,104430,104429,104459,104369.0,104278.0,103884.0,103399.0,102998.0,102855.0,103007.0,102611.0,102268,1390.0,190/sq mi (73/km2),"https://en.wikipedia.org/wiki/Etowah_County,_Alabama",77365,34°03′00″N 86°02′00″W / 34.05°N 86.033333333333°W,,,,,"December 7, 1866",Gadsden,www.etowahcounty.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Fayette County,17241,17235,17229,17052.0,16945.0,16824.0,16772.0,16696.0,16563.0,16466.0,16445.0,16302,1630.0,27/sq mi (11/km2),"https://en.wikipedia.org/wiki/Fayette_County,_Alabama",77837,33°43′12″N 87°44′19″W / 33.72°N 87.738611111111°W,,,,,"December 20, 1824",Fayette,fayettecountyal.org,,,Marquis de Lafayette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Franklin County,31704,31709,31746,31776.0,31690.0,31553.0,31559.0,31515.0,31611.0,31542.0,31298.0,31362,1640.0,49/sq mi (19/km2),"https://en.wikipedia.org/wiki/Franklin_County,_Alabama",77838,34°26′00″N 87°51′00″W / 34.433333333333°N 87.85°W,,,,,"February 6, 1818",Russellville,www.franklincountyal.org,,,Benjamin Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Geneva County,26790,26781,26777,26756.0,26924.0,26677.0,26593.0,26631.0,26494.0,26385.0,26306.0,26271,1490.0,46/sq mi (18/km2),"https://en.wikipedia.org/wiki/Geneva_County,_Alabama",77841,31°05′32″N 85°50′18″W / 31.092222222222°N 85.838333333333°W,,,,,"December 26, 1868",Geneva,www.genevacounty.us,,,"Geneva, New York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Greene County,9045,9039,8991,8903.0,8848.0,8748.0,8584.0,8508.0,8482.0,8310.0,8209.0,8111,1680.0,14/sq mi (5.3/km2),"https://en.wikipedia.org/wiki/Greene_County,_Alabama",77842,32°51′08″N 87°57′03″W / 32.852222222222°N 87.950833333333°W,,,,,"December 13, 1819",Eutaw,,,,Nathanael Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Hale County,15760,15762,15745,15361.0,15364.0,15246.0,15046.0,15015.0,14828.0,14801.0,14749.0,14651,1670.0,24/sq mi (9.3/km2),"https://en.wikipedia.org/wiki/Hale_County,_Alabama",77855,32°45′39″N 87°37′47″W / 32.760833333333°N 87.629722222222°W,,,,,"January 30, 1867",Greensboro,www.halecountyal.com,,,Stephen F. Hale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Henry County,17302,17299,17296,17377.0,17153.0,17129.0,17079.0,17101.0,17072.0,17115.0,17173.0,17205,1460.0,30/sq mi (12/km2),"https://en.wikipedia.org/wiki/Henry_County,_Alabama",77872,31°30′46″N 85°14′04″W / 31.512777777778°N 85.234444444444°W,,,,,"December 13, 1819",Abbeville,www.henrycountyal.com,,,Patrick Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Houston County,101547,101560,101798,102488.0,103371.0,103643.0,104158.0,104260.0,104218.0,104378.0,104770.0,105882,1500.0,170/sq mi (67/km2),"https://en.wikipedia.org/wiki/Houston_County,_Alabama",77873,31°09′08″N 85°17′36″W / 31.152222222222°N 85.293333333333°W,,,,,"February 9, 1903",Dothan,www.houstoncounty.org,,,George S. Houston,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Jackson County,53227,53223,53184,53214.0,53079.0,52957.0,52562.0,52195.0,51988.0,51828.0,51621.0,51626,2790.0,47/sq mi (18/km2),"https://en.wikipedia.org/wiki/Jackson_County,_Alabama",77857,34°47′00″N 86°00′00″W / 34.783333333333°N 86°W,,,,,"December 13, 1819",Scottsboro,www.jacksoncountyal.gov,,,Andrew Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Jefferson County,658466,658567,658215,658109.0,658061.0,659265.0,659972.0,660455.0,660343.0,659599.0,659429.0,658573,2880.0,590/sq mi (230/km2),"https://en.wikipedia.org/wiki/Jefferson_County,_Alabama",77868,33°35′00″N 86°52′00″W / 33.583333333333°N 86.866666666667°W,,,,,"December 13, 1819[1]",Birmingham,jeffconline.jccal.org,"6th, 7th",,Thomas Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Lamar County,14564,14564,14496,14291.0,14248.0,14212.0,14067.0,13927.0,13928.0,13882.0,13882.0,13805,1570.0,24/sq mi (9.3/km2),"https://en.wikipedia.org/wiki/Lamar_County,_Alabama",77870,33°46′50″N 88°05′47″W / 33.780555555556°N 88.096388888889°W,,,,,"February 8, 1877",Vernon,www.lamarcounty.us,,,Lucius Quintus Cincinnatus Lamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Lauderdale County,92709,92709,92737,92607.0,92662.0,92701.0,93000.0,92459.0,92425.0,92564.0,92604.0,92729,1730.0,130/sq mi (50/km2),"https://en.wikipedia.org/wiki/Lauderdale_County,_Alabama",80771,34°53′57″N 87°39′01″W / 34.899166666667°N 87.650277777778°W,,,,,"February 6, 1818[1]",Florence,www.lauderdalecountyonline.com,,,James Lauderdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Lawrence County,34339,34337,34342,34051.0,33806.0,33575.0,33444.0,33135.0,33227.0,33063.0,32941.0,32924,1790.0,48/sq mi (18/km2),"https://en.wikipedia.org/wiki/Lawrence_County,_Alabama",80775,34°31′17″N 87°18′37″W / 34.521388888889°N 87.310277777778°W,,,,,"February 6, 1818",Moulton,www.lawrencealabama.com,,,James Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Lee County,140247,140287,140794,144130.0,148567.0,151809.0,154511.0,156954.0,159168.0,161440.0,163656.0,164542,1570.0,230/sq mi (88/km2),"https://en.wikipedia.org/wiki/Lee_County,_Alabama",80779,32°36′05″N 85°21′13″W / 32.601388888889°N 85.353611111111°W,,,,,"December 5, 1866; 153 years ago",Opelika,www.leeco.us,,,General Robert E. Lee,County,,,,,,,,,,,,,"""The Heart of Dixie""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Limestone County,82782,82786,83181,85557.0,87326.0,88916.0,90599.0,91565.0,92847.0,94130.0,96177.0,98915,1500.0,140/sq mi (53/km2),"https://en.wikipedia.org/wiki/Limestone_County,_Alabama",80780,34°48′40″N 86°59′03″W / 34.811111111111°N 86.984166666667°W,,,,,"February 6[1], 1818[1]",Athens,limestonecounty-al.gov,,,Limestone Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Lowndes County,11299,11296,11289,11140.0,10851.0,10661.0,10494.0,10350.0,10248.0,10097.0,9974.0,9726,1850.0,16/sq mi (6.0/km2),"https://en.wikipedia.org/wiki/Lowndes_County,_Alabama",80782,32°09′N 86°39′W / 32.15°N 86.65°W,,,,,"January 20, 1830",Hayneville,,,,William Lowndes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Macon County,21452,21448,21505,21284.0,20608.0,20021.0,19641.0,19296.0,19060.0,18793.0,18321.0,18068,1580.0,35/sq mi (14/km2),"https://en.wikipedia.org/wiki/Macon_County,_Alabama",80783,32°23′07″N 85°41′37″W / 32.385277777778°N 85.693611111111°W,,,,,"December 18, 1832",Tuskegee,,,,Nathaniel Macon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Madison County,334811,334807,336095,339565.0,342730.0,346625.0,349796.0,352977.0,356729.0,361762.0,367004.0,372909,2080.0,410/sq mi (160/km2),"https://en.wikipedia.org/wiki/Madison_County,_Alabama",80784,34°45′57″N 86°33′28″W / 34.765833333333°N 86.557777777778°W,,,,,"December 13, 1808[1]",Huntsville,www.co.madison.al.us,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Marengo County,21027,21048,20956,20661.0,20375.0,20119.0,19986.0,19766.0,19525.0,19396.0,19056.0,18863,2530.0,21/sq mi (8.3/km2),"https://en.wikipedia.org/wiki/Marengo_County,_Alabama",80787,32°14′31″N 87°47′22″W / 32.241944444444°N 87.789444444444°W,,,,,"February 6, 1818",Linden,marengocountyal.com,,,Battle of Marengo[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Marion County,30776,30776,30816,30652.0,30484.0,30224.0,30199.0,30119.0,29960.0,29792.0,29750.0,29709,1920.0,41/sq mi (16/km2),"https://en.wikipedia.org/wiki/Marion_County,_Alabama",80788,34°08′11″N 87°53′03″W / 34.136388888889°N 87.884166666667°W,,,,,"February 13, 1818",Hamilton,marioncountyalabama.org,,,Francis Marion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Marshall County,93019,93019,93122,93895.0,94260.0,94356.0,94257.0,94585.0,95113.0,95572.0,96170.0,96774,1470.0,150/sq mi (58/km2),"https://en.wikipedia.org/wiki/Marshall_County,_Alabama",80795,34°22′05″N 86°18′14″W / 34.368055555556°N 86.303888888889°W,,,,,"January 9, 1836",Guntersville,www.marshallco.org,,,John Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Mobile County,412992,413139,413315,413068.0,413816.0,413918.0,414149.0,414462.0,414945.0,414045.0,413908.0,413210,3180.0,337/sq mi (130/km2),"https://en.wikipedia.org/wiki/Mobile_County,_Alabama",80796,30°47′11″N 88°12′50″W / 30.786388888889°N 88.213888888889°W,,,,,"December 18, 1812[1]",Mobile,mobilecountyal.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Monroe County,23068,23067,23005,22796.0,22581.0,22170.0,21926.0,21717.0,21548.0,21290.0,21062.0,20733,2660.0,22/sq mi (8.6/km2),"https://en.wikipedia.org/wiki/Monroe_County,_Alabama",81291,31°34′15″N 87°22′11″W / 31.570833333333°N 87.369722222222°W,,,,,"June 29, 1815",Monroeville,www.monroecountyal.com,,,James Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Montgomery County,229363,229375,229505,229189.0,228874.0,228190.0,227551.0,227279.0,227170.0,227265.0,226504.0,226486,2030.0,290/sq mi (110/km2),"https://en.wikipedia.org/wiki/Montgomery_County,_Alabama",58119,32°13′09″N 86°12′34″W / 32.219166666667°N 86.209444444444°W,,,,,"December 6, 1816[1]",Montgomery,www.mc-ala.org,"2nd, 3rd, 7th",,Lemuel P. Montgomery,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Morgan County,119490,119490,119608,120024.0,120102.0,119571.0,119444.0,119257.0,119006.0,118918.0,119203.0,119679,1500.0,200/sq mi (77/km2),"https://en.wikipedia.org/wiki/Morgan_County,_Alabama",77367,34°27′06″N 86°51′26″W / 34.451666666667°N 86.857222222222°W,,,,,"February 6[1], 1818[1]",Decatur,www.co.morgan.al.us,,,Daniel Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Perry County,10591,10575,10563,10450.0,10163.0,9999.0,9801.0,9640.0,9532.0,9302.0,9070.0,8923,1900.0,15/sq mi (5.6/km2),"https://en.wikipedia.org/wiki/Perry_County,_Alabama",81299,32°38′09″N 87°17′31″W / 32.635833333333°N 87.291944444444°W,,,,,"December 13, 1819",Marion,www.perrysheriff.com,,,Oliver Hazard Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Pickens County,19746,19746,19749,19354.0,19309.0,19300.0,20272.0,20776.0,20325.0,20204.0,19980.0,19930,2280.0,22/sq mi (8.6/km2),"https://en.wikipedia.org/wiki/Pickens_County,_Alabama",81301,33°16′43″N 88°05′35″W / 33.278611111111°N 88.093055555556°W,,,,,"December 20, 1820",Carrollton,www.pickenscountyal.com,,,Andrew Pickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Pike County,32899,32901,32970,33025.0,33215.0,33715.0,33199.0,33496.0,33464.0,33349.0,33242.0,33114,1740.0,49/sq mi (19/km2),"https://en.wikipedia.org/wiki/Pike_County,_Alabama",81303,31°47′57″N 85°56′19″W / 31.799166666667°N 85.938611111111°W,,,,,"December 17, 1821",Troy,www.alabamagis.com/Pike/,,,Zebulon Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Randolph County,22913,22916,22937,22745.0,22533.0,22547.0,22353.0,22594.0,22504.0,22687.0,22727.0,22722,1500.0,39/sq mi (15/km2),"https://en.wikipedia.org/wiki/Randolph_County,_Alabama",81306,33°17′21″N 85°27′37″W / 33.289166666667°N 85.460277777778°W,,,,,"December 18, 1832[1]",Wedowee,randolphcountyalabama.gov,,,John Randolph of Roanoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Russell County,52947,52963,53321,54852.0,57500.0,59149.0,59224.0,58844.0,58185.0,56985.0,57784.0,57961,1660.0,82/sq mi (32/km2),"https://en.wikipedia.org/wiki/Russell_County,_Alabama",81308,32°17′12″N 85°11′38″W / 32.286666666667°N 85.193888888889°W,,,,,"December 18, 1832",Phenix City,www.rcala.com,,,Gilbert C. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,St. Clair County,83593,83350,83571,83975.0,84761.0,85810.0,85996.0,86546.0,87306.0,87926.0,88654.0,89512,1640.0,130/sq mi (49/km2),"https://en.wikipedia.org/wiki/St._Clair_County,_Alabama",24102783,33°42′57″N 86°19′05″W / 33.71583°N 86.31806°W,,,,,"November 20, 1818[1]",Ashville & Pell City,www.stclairco.com,,,Arthur St. Clair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Shelby County,195085,195253,196032,197952.0,200912.0,204039.0,206280.0,208959.0,211282.0,213633.0,215583.0,217702,2030.0,240/sq mi (93/km2),"https://en.wikipedia.org/wiki/Shelby_County,_Alabama",81310,33°15′55″N 86°40′04″W / 33.265277777778°N 86.667777777778°W,,,,,"February 7, 1818",Columbiana,www.shelbycountyalabama.com,,,Isaac Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
